apID,scanDt,sqMetric,sqMetVal,sqMetricDesc
A1507,2015-05-15T15:23:16-0400,file_complexity_distribution,0=29;5=0;10=0;20=0;30=0;60=0;90=0,Files distribution /complexity
A1507,2015-05-15T15:20:49-0400,tests,0,Number of unit tests
A1507,2015-05-15T15:23:16-0400,tests,0,Number of unit tests
A1507,2015-05-15T15:20:49-0400,duplicated_lines,116,Duplicated lines
A1507,2015-05-15T15:23:16-0400,duplicated_lines,116,Duplicated lines
A1507,2015-05-15T15:20:49-0400,duplicated_blocks,6,Duplicated blocks
A1507,2015-05-15T15:23:16-0400,duplicated_blocks,6,Duplicated blocks
A1507,2015-05-15T15:20:49-0400,duplicated_files,4,Duplicated files
A1507,2015-05-15T15:23:16-0400,duplicated_files,4,Duplicated files
A1507,2015-05-15T15:20:49-0400,duplicated_lines_density,6.9,Duplicated lines balanced by statements
A1507,2015-05-15T15:23:16-0400,duplicated_lines_density,6.9,Duplicated lines balanced by statements
A1507,2015-05-15T15:20:49-0400,weighted_violations,838,Weighted Issues
A1507,2015-05-15T15:23:16-0400,weighted_violations,838,Weighted Issues
A1507,2015-05-15T15:20:49-0400,violations_density,18.5,Rules compliance
A1507,2015-05-15T15:23:16-0400,violations_density,18.5,Rules compliance
A1507,2015-05-15T15:20:49-0400,violations,659,Issues
A1507,2015-05-15T15:23:16-0400,violations,659,Issues
A1507,2015-05-15T15:20:49-0400,blocker_violations,0,Blocker issues
A1507,2015-05-15T15:23:16-0400,blocker_violations,0,Blocker issues
A1507,2015-05-15T15:20:49-0400,critical_violations,8,Critical issues
A1507,2015-05-15T15:23:16-0400,critical_violations,8,Critical issues
A1507,2015-05-15T15:20:49-0400,major_violations,74,Major issues
A1507,2015-05-15T15:23:16-0400,major_violations,74,Major issues
A1507,2015-05-15T15:20:49-0400,minor_violations,576,Minor issues
A1507,2015-05-15T15:23:16-0400,minor_violations,576,Minor issues
A1507,2015-05-15T15:20:49-0400,info_violations,1,Info issues
A1507,2015-05-15T15:23:16-0400,info_violations,1,Info issues
A1507,2015-05-15T15:20:49-0400,false_positive_issues,0,False positive issues
A1507,2015-05-15T15:23:16-0400,false_positive_issues,0,False positive issues
A1507,2015-05-15T15:20:49-0400,open_issues,659,Open issues
A1507,2015-05-15T15:23:16-0400,open_issues,659,Open issues
A1507,2015-05-15T15:20:49-0400,reopened_issues,0,Reopened issues
A1507,2015-05-15T15:23:16-0400,reopened_issues,0,Reopened issues
A1507,2015-05-15T15:20:49-0400,confirmed_issues,0,Confirmed issues
A1507,2015-05-15T15:23:16-0400,confirmed_issues,0,Confirmed issues
A1507,2015-05-15T15:20:49-0400,sqale_index,9310,null
A1507,2015-05-15T15:23:16-0400,sqale_index,9310,null
A1507,2015-05-15T15:20:49-0400,quality_profiles,"[{""key"":""java-aetna-official-73943"",""language"":""java"",""name"":""Aetna Official"",""rulesUpdatedAt"":""2015-05-05T18:53:23+0000""}]",Details of quality profiles used during analysis
A1507,2015-05-15T15:23:16-0400,quality_profiles,"[{""key"":""java-aetna-official-73943"",""language"":""java"",""name"":""Aetna Official"",""rulesUpdatedAt"":""2015-05-05T18:53:23+0000""}]",Details of quality profiles used during analysis
A1400,2015-05-15T15:24:21-0400,lines,40663,Lines
A1400,2015-05-15T15:24:21-0400,ncloc,13278,Non Commenting Lines of Code
A1400,2015-05-15T15:24:21-0400,ncloc_language_distribution,java=13278,Non Commenting Lines of Code Distributed By Language
A1400,2015-05-15T15:24:21-0400,classes,143,Classes
A1400,2015-05-15T15:24:21-0400,files,132,Number of files
A1400,2015-05-15T15:24:21-0400,directories,8,Directories
A1400,2015-05-15T15:24:21-0400,functions,981,Functions
A1400,2015-05-15T15:24:21-0400,accessors,290,Accessors
A1400,2015-05-15T15:24:21-0400,statements,6331,Number of statements
A1400,2015-05-15T15:24:21-0400,public_api,885,Public API
A1400,2015-05-15T15:24:21-0400,comment_lines,1728,Number of comment lines
A1400,2015-05-15T15:24:21-0400,comment_lines_density,11.5,Comments balanced by ncloc + comment lines
A1400,2015-05-15T15:24:21-0400,public_documented_api_density,47.8,Public documented classes and functions balanced by ncloc
A1400,2015-05-15T15:24:21-0400,public_undocumented_api,462,"Public undocumented classes, functions and variables"
A1400,2015-05-15T15:24:21-0400,complexity,3072,Cyclomatic complexity
A1400,2015-05-15T15:24:21-0400,file_complexity,23.3,Complexity average by file
A1400,2015-05-15T15:24:21-0400,class_complexity,21.5,Complexity average by class
A1400,2015-05-15T15:24:21-0400,complexity_in_functions,3072,Cyclomatic complexity in functions
A1400,2015-05-15T15:24:21-0400,function_complexity,3.1,Complexity average by function
A1400,2015-05-15T15:24:21-0400,function_complexity_distribution,1=494;2=231;4=93;6=56;8=24;10=23;12=46,Functions distribution /complexity
A1400,2015-05-15T15:24:21-0400,file_complexity_distribution,0=21;5=32;10=36;20=10;30=21;60=6;90=6,Files distribution /complexity
A1400,2015-05-15T15:24:21-0400,tests,0,Number of unit tests
A1400,2015-05-15T15:24:21-0400,duplicated_lines,2009,Duplicated lines
A1400,2015-05-15T15:24:21-0400,duplicated_blocks,47,Duplicated blocks
A1400,2015-05-15T15:24:21-0400,duplicated_files,26,Duplicated files
A1400,2015-05-15T15:24:21-0400,duplicated_lines_density,4.9,Duplicated lines balanced by statements
A1400,2015-05-15T15:24:21-0400,weighted_violations,14307,Weighted Issues
A1400,2015-05-15T15:24:21-0400,violations_density,0,Rules compliance
A1400,2015-05-15T15:24:21-0400,violations,9298,Issues
A1400,2015-05-15T15:24:21-0400,blocker_violations,0,Blocker issues
A1400,2015-05-15T15:24:21-0400,critical_violations,33,Critical issues
A1400,2015-05-15T15:24:21-0400,major_violations,2487,Major issues
A1400,2015-05-15T15:24:21-0400,minor_violations,6681,Minor issues
A1400,2015-05-15T15:24:21-0400,info_violations,97,Info issues
A1400,2015-05-15T15:24:21-0400,false_positive_issues,0,False positive issues
A1400,2015-05-15T15:24:21-0400,open_issues,9298,Open issues
A1400,2015-05-15T15:24:21-0400,reopened_issues,0,Reopened issues
A1400,2015-05-15T15:24:21-0400,confirmed_issues,0,Confirmed issues
A1400,2015-05-15T15:24:21-0400,sqale_index,373814,null
A1400,2015-05-15T15:24:21-0400,quality_profiles,"[{""key"":""java-aetna-official-73943"",""language"":""java"",""name"":""Aetna Official"",""rulesUpdatedAt"":""2015-05-05T18:53:23+0000""}]",Details of quality profiles used during analysis
A1376,2015-05-19T12:15:31-0400,lines,972107,Lines
A1376,2015-05-19T12:15:31-0400,generated_lines,0,Number of generated lines
A1376,2015-05-19T12:15:31-0400,ncloc,609433,Non Commenting Lines of Code
A1376,2015-05-19T12:15:31-0400,ncloc_language_distribution,cobol=350478;java=258955,Non Commenting Lines of Code Distributed By Language
A1376,2015-05-19T12:15:31-0400,generated_ncloc,0,Generated non Commenting Lines of Code
A1376,2015-05-19T12:15:31-0400,classes,2155,Classes
A1376,2015-05-19T12:15:31-0400,files,2821,Number of files
A1376,2015-05-19T12:15:31-0400,directories,255,Directories
A1376,2015-05-19T12:15:31-0400,functions,23712,Functions
A1376,2015-05-19T12:15:31-0400,accessors,9358,Accessors
A1376,2015-05-19T12:15:31-0400,statements,221710,Number of statements
A1376,2015-05-19T12:15:31-0400,public_api,21267,Public API
A1376,2015-05-19T12:15:31-0400,comment_lines,133557,Number of comment lines
A1376,2015-05-19T12:15:31-0400,comment_lines_density,18,Comments balanced by ncloc + comment lines
A1376,2015-05-19T12:15:31-0400,public_documented_api_density,81.3,Public documented classes and functions balanced by ncloc
A1376,2015-05-19T12:15:31-0400,public_undocumented_api,3967,"Public undocumented classes, functions and variables"
A1376,2015-05-19T12:15:31-0400,complexity,92320,Cyclomatic complexity
A1376,2015-05-19T12:15:31-0400,file_complexity,37.9,Complexity average by file
A1376,2015-05-19T12:15:31-0400,class_complexity,22,Complexity average by class
A1376,2015-05-19T12:15:31-0400,complexity_in_functions,47365,Cyclomatic complexity in functions
A1376,2015-05-19T12:15:31-0400,function_complexity,3.9,Complexity average by function
A1376,2015-05-19T12:15:31-0400,tests,0,Number of unit tests
A1376,2015-05-19T12:15:31-0400,duplicated_lines,189626,Duplicated lines
A1376,2015-05-19T12:15:31-0400,duplicated_blocks,4202,Duplicated blocks
A1376,2015-05-19T12:15:31-0400,duplicated_files,1041,Duplicated files
A1376,2015-05-19T12:15:31-0400,duplicated_lines_density,19.5,Duplicated lines balanced by statements
A1376,2015-05-19T12:15:31-0400,weighted_violations,302581,Weighted Issues
A1376,2015-05-19T12:15:31-0400,violations_density,50.4,Rules compliance
A1376,2015-05-19T12:15:31-0400,violations,211223,Issues
A1376,2015-05-19T12:15:31-0400,blocker_violations,4,Blocker issues
A1376,2015-05-19T12:15:31-0400,critical_violations,2253,Critical issues
A1376,2015-05-19T12:15:31-0400,major_violations,47181,Major issues
A1376,2015-05-19T12:15:31-0400,minor_violations,149733,Minor issues
A1376,2015-05-19T12:15:31-0400,info_violations,12052,Info issues
A1376,2015-05-19T12:15:31-0400,false_positive_issues,0,False positive issues
A1376,2015-05-19T12:15:31-0400,open_issues,211223,Open issues
A1376,2015-05-19T12:15:31-0400,reopened_issues,0,Reopened issues
A1376,2015-05-19T12:15:31-0400,confirmed_issues,0,Confirmed issues
A1376,2015-05-19T12:15:31-0400,sqale_index,7247714,null
A1376,2015-05-19T12:15:31-0400,quality_profiles,"[{""key"":""cobol-aetna-official-82574"",""language"":""cobol"",""name"":""Aetna Official"",""rulesUpdatedAt"":""2015-04-29T00:01:18+0000""},{""key"":""java-aetna-official-73943"",""language"":""java"",""name"":""Aetna Official"",""rulesUpdatedAt"":""2015-05-05T18:53:23+0000""}]",Details of quality profiles used during analysis
A1376,2015-05-19T12:15:31-0400,cobol_data_division_ncloc,67211,LOCs in Data Divisions
A1376,2015-05-19T12:15:31-0400,cobol_procedure_division_ncloc,238142,LOCs in Procedure Divisions
A1376,2015-05-19T12:15:31-0400,cobol_outside_ctrlflow_statements,5198,Outside Control Flow Statements
A1376,2015-05-19T12:15:31-0400,cobol_inside_ctrlflow_statements,25527,Inside Control Flow Statements
A1412,2015-05-20T12:59:01-0400,lines,1451816,Lines
A1412,2015-05-20T12:59:01-0400,generated_lines,0,Number of generated lines
A1412,2015-05-20T12:59:01-0400,ncloc,966857,Non Commenting Lines of Code
A1412,2015-05-20T12:59:01-0400,ncloc_language_distribution,cobol=671686;java=295171,Non Commenting Lines of Code Distributed By Language
A1412,2015-05-20T12:59:01-0400,generated_ncloc,0,Generated non Commenting Lines of Code
A1412,2015-05-20T12:59:01-0400,classes,1445,Classes
A1412,2015-05-20T12:59:01-0400,files,3548,Number of files
A1412,2015-05-20T12:59:01-0400,directories,38,Directories
A1412,2015-05-20T12:59:01-0400,functions,29092,Functions
A1412,2015-05-20T12:59:01-0400,accessors,8107,Accessors
A1412,2015-05-20T12:59:01-0400,statements,319680,Number of statements
A1412,2015-05-20T12:59:01-0400,public_api,18114,Public API
A1412,2015-05-20T12:59:01-0400,comment_lines,181077,Number of comment lines
A1412,2015-05-20T12:59:01-0400,comment_lines_density,15.8,Comments balanced by ncloc + comment lines
A1412,2015-05-20T12:59:01-0400,public_documented_api_density,77.7,Public documented classes and functions balanced by ncloc
A1412,2015-05-20T12:59:01-0400,public_undocumented_api,4041,"Public undocumented classes, functions and variables"
A1412,2015-05-20T12:59:01-0400,complexity,126947,Cyclomatic complexity
A1412,2015-05-20T12:59:01-0400,file_complexity,52.1,Complexity average by file
A1412,2015-05-20T12:59:01-0400,class_complexity,24.8,Complexity average by class
A1412,2015-05-20T12:59:01-0400,complexity_in_functions,35861,Cyclomatic complexity in functions
A1412,2015-05-20T12:59:01-0400,function_complexity,4.4,Complexity average by function
A1412,2015-05-20T12:59:01-0400,tests,0,Number of unit tests
A1412,2015-05-20T12:59:01-0400,duplicated_lines,1418312,Duplicated lines
A1412,2015-05-20T12:59:01-0400,duplicated_blocks,109943,Duplicated blocks
A1412,2015-05-20T12:59:01-0400,duplicated_files,1772,Duplicated files
A1412,2015-05-20T12:59:01-0400,duplicated_lines_density,97.7,Duplicated lines balanced by statements
A1412,2015-05-20T12:59:01-0400,weighted_violations,411204,Weighted Issues
A1412,2015-05-20T12:59:01-0400,violations_density,57.5,Rules compliance
A1412,2015-05-20T12:59:01-0400,violations,247364,Issues
A1412,2015-05-20T12:59:01-0400,blocker_violations,10,Blocker issues
A1412,2015-05-20T12:59:01-0400,critical_violations,7684,Critical issues
A1412,2015-05-20T12:59:01-0400,major_violations,69073,Major issues
A1412,2015-05-20T12:59:01-0400,minor_violations,165465,Minor issues
A1412,2015-05-20T12:59:01-0400,info_violations,5132,Info issues
A1412,2015-05-20T12:59:01-0400,false_positive_issues,0,False positive issues
A1412,2015-05-20T12:59:01-0400,open_issues,247364,Open issues
A1412,2015-05-20T12:59:01-0400,reopened_issues,0,Reopened issues
A1412,2015-05-20T12:59:01-0400,confirmed_issues,0,Confirmed issues
A1412,2015-05-20T12:59:01-0400,sqale_index,10937624,null
A1412,2015-05-20T12:59:01-0400,quality_profiles,"[{""key"":""cobol-aetna-official-82574"",""language"":""cobol"",""name"":""Aetna Official"",""rulesUpdatedAt"":""2015-04-29T00:01:18+0000""},{""key"":""java-aetna-official-73943"",""language"":""java"",""name"":""Aetna Official"",""rulesUpdatedAt"":""2015-05-05T18:53:23+0000""}]",Details of quality profiles used during analysis
A1412,2015-05-20T12:59:01-0400,cobol_data_division_ncloc,112212,LOCs in Data Divisions
A1412,2015-05-20T12:59:01-0400,cobol_procedure_division_ncloc,396543,LOCs in Procedure Divisions
A1412,2015-05-20T12:59:01-0400,cobol_outside_ctrlflow_statements,10207,Outside Control Flow Statements
A1412,2015-05-20T12:59:01-0400,cobol_inside_ctrlflow_statements,57453,Inside Control Flow Statements
