----------Proj-----------
prID,prStatus,StartDt,EndDt,prCap,PrimaryRel,PrimaryApp,actCostTot,workingFcst,pfourMarkBudg,markedBudg,actBudgVar,prePstDefTot,aetDefTot,defsPerMil,pstDefsPMil,prDom,prComp,baArchDevHrsPerDef,p4VelGateDt,actCostLabor,actCostHWSW,actCostKBC,PCRCt,invCateg,EBNCt,hrsTot,hrsTypeCons,hrsTypeFTE,hrsTypeKBC,hrsTypeOSVNear,hrsTypeOSVOff,hrsTypeOSVOn,hrsArch,hrsBA,hrsDev,hrsInf,hrsOther,hrsPM,hrsPS,hrsQA,hrsRsGeneric,hrsRsNamed,hrsDomA,hrsDomB,hrsDomF,hrsDomC,hrsDomD,hrsDomE,hrsDomS,hrsDomG,hrsDomH,hrsDomV,hrsDomT,hrsDomV2,hrsDomE2,hrsDomDD,hrsDomU,hrsDomW,hrsDomR,hrsDomZ,hrsDomI,hrsDomK,hrsDomL,hrsDomM,hrsDomOther,hrsDomN,hrsDomO,hrsDomP,hrsDomU2,expTeam,expPM,expBA,expArch,expDev,expQA,expInf,expPS,hrsKurTot,hrsBAArchDevOSVTot,hrsBAArchDevOffTot,pctBAArchDevOffsh,pr80PctDt,prStartDayOfYear
A1478,P,2,2,Tier 2,Yes,No,Yes,No,No,No,Moderate,Yes,No
A1475,O,1,1,Tier 1,No,No,Yes,No,No,Yes,High,Yes,No
A1337,DD,4,4,Tier 4,No,No,Yes,Yes,No,No,High,No,No
A1154,A,3,3,Tier 3,No,No,Yes,No,No,No,High,No,No
A1219,F,1,1,Tier 1,Yes,No,Yes,Yes,No,Yes,High,Yes,No
A1483,DD,,2,Tier 2,No,No,Yes,Yes,No,No,High,Yes,No
A1433,E,,3,Tier 3,no,,yes,No,No,No,Moderate,No,No
A1100,,2,1,Tier 1,Yes,No,Yes,No,No,Yes,High,No,Yes
A1313,,3,3,Tier 3,Yes,No,Yes,No,No,Yes,Moderate,No,No
A1278,,,4,Tier 4,No,No,No,No,No,No,Low,No,No
A1138,E,3,4,Tier 4,No,No,No,No,No,No,Low,No,No
A1395,M,3,3,Tier 3,No,No,No,No,No,No,Moderate,No,No
A1412,O,2,1,Tier 2,Yes,N/A,Yes,No,No,No,High,Yes,No
A1330,F,1,1,Tier 1,No,No,Yes,Yes,No,No,High,Yes,No
A1306,,3,3,Tier 3,No,No,Yes,Yes,No,Yes,High,No,No
A1414,I,,,,no,,no,No,No,No,Low,No,No
A1273,U,2,2,Tier 2,No,No,Yes,Yes,No,No,High,Yes,No
A1161,A,2,2,Tier 2,No,No,Yes,No,No,No,Moderate,No,No
A1116,I,,4,Tier 4,No,No,No,No,No,No,High,No,No
A1429,I,,2,Tier 2,No,No,No,No,No,No,High,No,No
A1216,I,2,2,Tier 2,Yes,No,Yes,No,No,No,High,No,No
A1392,F,,1,Tier 1,No,No,No,No,No,No,High,No,No
A1142,,,,,no,,no,Yes,No,No,Moderate,No,No
A1592,O,4,4,Tier 4,Yes,No,Yes,No,No,No,Low,No,No
A1168,F,,3,Tier 3,no,,no,No,No,No,Moderate,No,No
A1600,F,,3,Tier 3,No,,No,No,No,No,Moderate,No,No
A1476,F,1,1,Tier 1,No,No,Yes,Yes,No,No,High,Yes,Yes
A1289,A,2,2,Tier 2,Yes,No,Yes,Yes,No,No,High,No,No
A1119,F,,,,no,,no,No,No,No,Low,No,No
A1224,,,,,no,,no,No,No,No,Low,No,No
A1576,O,1,1,Tier 1,Yes,No,Yes,No,No,Yes,High,Yes,No
A1288,M,,1,Tier 3,No,No,Yes,No,No,No,Moderate,No,No
A1240,DD,3,1,Tier 3,No,No,Yes,No,No,No,Moderate,No,No
A1499,E,4,4,Tier 4,no,,no,No,No,No,Low,No,No
A1361,U,2,2,Tier 2,No,No,Yes,No,No,No,High,No,No
A1590,N,2,2,Tier 2,Yes,No,Yes,No,No,No,High,No,No
A1245,F,4,1,Tier 4,No,No,Yes,No,No,No,High,No,No
A1520,,,,,no,,no,No,No,No,Low,No,No
A1528,,,,,no,,yes,No,No,No,Low,No,No
A1163,,,1,Tier 1,Yes,No,Yes,No,No,No,High,No,No
A1272,E,3,3,Tier 3,Yes,No,Yes,No,No,No,Moderate,No,No
A1469,O,3,1,Tier 3,Yes,No,Yes,No,No,No,High,Yes,No
A1106,B,1,1,Tier 1,Yes,No,Yes,Yes,No,Yes,High,No,No
A1183,E,2,2,Tier 2,yes,,no,Yes,No,No,Moderate,No,No
A1500,E,1,1,Tier 1,Yes,No,Yes,No,No,No,High,No,No
A1410,M,2,2,Tier 2,Yes,No,Yes,No,No,No,High,Yes,No
A1108,O,2,2,Tier 2,No,No,No,No,No,No,Moderate,No,No
A1158,O,2,2,Tier 2,Yes,No,No,No,No,No,Moderate,No,No
A1370,P,2,2,Tier 2,No,No,Yes,No,No,No,Moderate,No,No
A1181,E,3,3,Tier 3,yes,,no,Yes,No,No,Moderate,No,No
A1538,,,2,,yes,,no,No,No,No,Low,No,No
A1159,,,2,,yes,,no,No,No,No,Low,No,No
A1444,K,,,Tier 4,no,,yes,No,No,No,Low,No,No
A1284,B,4,4,Tier 4,Yes,Yes,Yes,No,No,No,Low,No,No
A1557,O,,3,Tier 3,No,No,Yes,No,No,No,Moderate,No,No
A1356,F,1,1,Tier 1,No,No,Yes,Yes,No,No,High,Yes,No
A1236,E,4,4,Tier 4,No,,No,No,No,No,Low,No,No
A1149,M,,4,,no,,yes,Yes,No,No,Moderate,No,No
A1263,U,,3,Tier 3,Yes,No,Yes,Yes,No,No,High,No,No
A1320,M,,3,Tier 3,No,No,Yes,Yes,No,Yes,Moderate,No,No
A1530,LL,,3,Tier 3,No,,No,No,No,No,Moderate,No,No
A1107,M,3,1,Tier 3,No,No,Yes,No,No,No,Moderate,No,No
A1326,M,3,1,Tier 3,No,No,Yes,Yes,No,Yes,High,Yes,No
A1511,I,3,3,Tier 3,Yes,No,No,No,No,No,High,No,Yes
A1548,I,,2,Tier 2,Yes,No,Yes,Yes,No,No,High,No,No
A1507,B,,,,No,,No,Yes,No,No,Moderate,No,No
A1269,B,4,4,Tier 4,Yes,No,Yes,Yes,No,No,Moderate,No,Yes
A1579,B,4,1,Tier 4,No,No,No,No,No,No,Low,No,Yes
A1101,O,2,2,Tier 3,Yes,No,Yes,No,No,Yes,Moderate,Yes,No
A1599,B,4,4,Tier 4,Yes,No,No,No,No,No,Low,No,No
A1461,I,,3,Tier 3,No,No,No,No,No,No,High,No,No
A1338,,3,3,Tier 3,No,No,Yes,Yes,No,No,High,No,No
A1229,L,1,1,Tier 1,Yes,No,Yes,Yes,No,Yes,High,Yes,Yes
A1524,G,3,3,Tier 3,Yes,No,Yes,Yes,No,No,High,No,Yes
A1208,P,2,1,Tier 1,Yes,No,Yes,Yes,No,No,High,Yes,No
A1516,O,3,3,Tier 3,Yes,No,Yes,No,No,No,High,Yes,No
A1440,DD,,3,Tier 3,No,No,Yes,Yes,No,No,High,Yes,No
A1360,,,,,yes,,no,No,No,No,Low,No,No
A1151,F,3,1,Tier 3,Yes,No,Yes,Yes,No,Yes,High,No,No
A1363,,,,,yes,,no,No,No,No,Low,No,No
A1489,E,3,3,Tier 3,No,No,No,Yes,No,No,High,No,No
A1463,B,2,1,Tier 2,No,No,Yes,Yes,No,No,High,No,No
A1580,M,4,4,Tier 4,No,No,Yes,No,No,No,Low,No,No
A1130,E,3,2,Tier 3,Yes,Yes,Yes,No,No,No,Moderate,No,No
A1396,F,,3,Tier 3,Yes,No,No,Yes,No,No,High,No,No
A1522,N,3,3,Tier 3,No,No,Yes,Yes,No,No,High,Yes,No
A1251,P,2,2,Tier 2,Yes,No,No,No,No,No,Moderate,No,No
A1595,B,,,,yes,,yes,No,No,No,Low,No,No
A1146,F,,3,Tier 3,no,,no,No,No,No,Moderate,No,No
A1442,F,,3,Tier 3,no,,no,No,No,No,Moderate,No,No
A1584,E,4,4,Tier 4,Yes,No,No,No,No,No,Low,No,No
A1383,M,3,3,Tier 3,Yes,No,Yes,Yes,No,No,High,Yes,No
A1355,N,3,3,Tier 3,Yes,No,Yes,No,No,No,Moderate,No,No
A1435,N,4,4,Tier 4,Yes,No,Yes,Yes,No,No,High,No,No
A1193,N,4,4,Tier 4,No,No,Yes,Yes,No,No,High,Yes,No
A1145,N,4,4,Tier 4,Yes,No,Yes,No,No,No,Low,No,No
A1438,L,2,2,Tier 2,Yes,No,No,Yes,No,No,High,Yes,No
A1294,DD,4,2,Tier 2,No,No,Yes,No,No,No,High,No,No
A1589,M,3,1,Tier 3,No,No,Yes,Yes,No,Yes,High,Yes,No
A1214,A,1,1,Tier 1,Yes,No,Yes,Yes,No,No,High,Yes,Yes
A1198,A,1,1,Tier 1,Yes,No,Yes,No,No,No,High,No,No
A1364,A,,1,Tier 2,Yes,No,Yes,Yes,No,No,High,Yes,No
A1400,B,1,1,Tier 1,Yes,Yes,No,Yes,No,No,High,No,Yes
A1569,O,,1,Tier 2,Yes,No,Yes,No,No,No,Moderate,Yes,No
A1439,O,,1,Tier 2,Yes,No,Yes,No,No,No,High,Yes,No
A1186,L,3,3,Tier 3,No,No,Yes,No,No,No,High,No,No
A1255,,,4,,no,,yes,No,Yes,No,Moderate,No,No
A1323,O,,3,,no,,yes,No,No,No,Low,No,No
A1314,I,1,1,Tier 1,No,No,No,No,No,No,High,No,No
A1354,,3,3,Tier 3,No,No,Yes,No,No,No,Moderate,No,No
A1199,,3,3,Tier 3,Yes,No,No,No,No,No,Moderate,No,No
A1137,,,3,,no,,yes,No,No,No,Low,No,No
A1556,B,3,3,Tier 3,Yes,No,No,Yes,No,Yes,High,No,No
A1325,O,1,1,Tier 1,No,No,Yes,No,No,Yes,High,Yes,No
A1362,L,,1,,no,,yes,No,No,No,Low,No,No
A1577,L,1,1,Tier 1,Yes,No,No,No,No,No,High,No,Yes
A1418,O,,3,,no,,yes,No,No,No,Low,No,No
A1141,K,1,1,Tier 1,Yes,No,Yes,Yes,No,No,High,Yes,No
A1494,,,3,,yes,,no,Yes,No,No,Moderate,No,No
A1434,L,2,2,Tier 2,Yes,No,No,No,No,No,High,No,No
A1501,F,,3,Tier 3,No,,Yes,No,No,No,Moderate,No,No
A1305,B,4,4,Tier 4,Yes,No,No,No,No,No,High,No,Yes
A1117,F,,3,Tier 3,no,,no,Yes,No,No,High,No,No
A1173,F,,3,Tier 3,no,,no,Yes,No,No,High,No,No
A1123,I,,4,,no,,no,No,No,No,Low,No,No
A1147,E,,4,Tier 4,No,No,Yes,No,No,No,High,No,No
A1464,E,1,1,Tier 1,Yes,No,Yes,No,No,No,High,No,No
A1446,,,3,Tier 3,Yes,No,No,Yes,No,No,High,No,No
A1485,U,1,1,Tier 1,Yes,No,No,Yes,No,Yes,High,No,No
A1381,U,4,1,Tier 3,No,No,No,Yes,No,No,High,No,No
A1293,B,2,1,Tier 2,Yes,No,Yes,Yes,No,No,High,Yes,No
A1125,U,,1,Tier 3,Yes,No,No,Yes,No,No,High,No,No
A1336,N,4,4,Tier 4,Yes,No,No,No,No,No,Low,No,No
A1202,I,3,1,Tier 2,Yes,No,Yes,Yes,No,No,High,Yes,No
A1597,B,,2,Tier 2,Yes,No,Yes,No,No,Yes,High,No,No
A1223,U,,3,Tier 3,No,No,Yes,Yes,No,No,High,No,No
A1324,,4,4,Tier 4,No,No,No,No,No,No,Low,No,No
A1513,B,4,4,Tier 4,No,No,No,No,No,No,Low,Yes,No
A1277,I,3,3,Tier 3,Yes,No,No,No,No,No,High,Yes,No
A1582,N,,1,,no,,yes,Yes,No,No,Moderate,No,No
A1406,N,1,1,Tier 1,Yes,No,Yes,Yes,No,No,High,No,No
A1345,B,4,4,Tier 4,Yes,No,Yes,Yes,No,Yes,Moderate,No,No
A1486,N,3,3,Tier 3,Yes,No,Yes,Yes,No,No,High,No,No
A1241,,,,,yes,,no,No,No,No,Low,No,No
A1139,G,3,1,Tier 3,Yes,No,No,Yes,Yes,No,High,Yes,Yes
A1312,E,4,4,Tier 4,Yes,No,Yes,No,No,No,Low,No,No
A1274,G,3,3,Tier 3,Yes,No,Yes,Yes,No,No,High,No,No
A1527,U,1,1,Tier 1,Yes,Yes,No,Yes,No,Yes,High,No,Yes
A1218,P,2,2,Tier 2,No,No,No,No,No,No,Moderate,No,No
A1423,P,2,2,Tier 2,No,No,No,No,No,No,Moderate,No,No
A1201,,,,,no,,no,No,No,No,Low,No,No
A1254,I,,4,Tier 4,No,No,No,Yes,No,No,High,No,No
A1303,B,4,4,Tier 4,Yes,No,No,Yes,No,No,High,No,No
A1409,,,4,Tier 4,Yes,No,No,No,No,No,High,No,No
A1544,B,4,3,Tier 3,Yes,No,No,No,No,No,High,No,No
A1573,,,1,Tier 4,Yes,No,No,No,No,No,Low,No,No
A1135,M,3,3,Tier 3,No,No,Yes,No,No,No,Moderate,No,No
A1196,F,1,1,Tier 1,No,No,Yes,Yes,No,No,High,No,No
A1488,P,3,3,Tier 3,Yes,No,Yes,No,No,No,Moderate,No,No
A1120,O,3,3,Tier 3,No,No,Yes,Yes,No,No,High,No,No
A1482,B,4,4,Tier 4,Yes,Yes,No,Yes,No,No,High,No,No
A1575,F,3,1,Tier 3,Yes,No,Yes,Yes,No,No,Moderate,Yes,No
A1127,I,,2,Tier 2,Yes,No,Yes,Yes,No,Yes,High,No,No
A1417,E,1,1,Tier 1,Yes,No,No,Yes,No,No,High,No,No
A1275,U,1,1,Tier 1,Yes,No,No,Yes,No,Yes,High,No,No
A1492,,1,1,Tier 1,Yes,Yes,No,Yes,No,Yes,High,No,No
A1268,U,,1,Tier 1,No,No,No,Yes,No,No,High,No,No
A1118,,2,2,Tier 2,No,No,Yes,Yes,No,No,High,No,No
A1375,,3,3,Tier 3,No,No,Yes,Yes,No,No,High,No,No
A1353,I,,3,Tier 3,No,No,No,No,No,No,High,No,No
A1574,I,,3,Tier 3,No,No,No,No,No,No,Moderate,No,No
A1416,K,3,3,Tier 3,Yes,No,Yes,Yes,No,No,High,No,No
A1365,F,,1,Tier 2,No,No,Yes,No,No,No,High,No,No
A1287,I,,1,Tier 3,No,No,Yes,Yes,No,No,High,No,No
A1114,I,,3,Tier 3,No,No,No,No,No,Yes,High,No,No
A1450,,4,1,Tier 4,Yes,N/A,No,No,No,No,Moderate,No,No
A1334,O,2,1,Tier 2,No,No,No,No,No,Yes,High,No,No
A1379,F,,1,Tier 1,No,No,Yes,Yes,No,No,High,No,No
A1265,F,,2,Tier 2,No,N/A,Yes,Yes,No,Yes,High,No,No
A1352,I,3,3,Tier 3,No,No,Yes,Yes,No,No,High,Yes,No
A1160,I,,3,Tier 3,No,No,Yes,No,No,No,Moderate,No,No
A1315,F,4,4,Tier 4,Yes,No,No,No,No,No,Low,No,No
A1388,I,3,1,Tier 1,Yes,No,No,No,No,No,High,No,No
A1189,O,,2,Tier 2,No,No,Yes,No,No,No,Moderate,No,No
A1349,A,,4,Tier 4,No,No,No,Yes,No,No,Moderate,No,No
A1321,E,1,1,Tier 1,Yes,No,No,No,No,Yes,High,Yes,No
A1176,L,3,1,Tier 2,No,No,Yes,Yes,No,No,High,Yes,No
A1515,O,,4,Tier 4,Yes,No,Yes,No,No,No,Low,No,No
A1291,E,1,1,Tier 1,Yes,No,Yes,No,No,No,High,No,No
A1282,I,4,4,Tier 4,Yes,No,No,Yes,No,No,High,No,No
A1200,,4,2,Tier 2,Yes,No,Yes,No,No,No,Moderate,No,No
A1565,B,,1,Tier 1,No,No,No,Yes,No,Yes,High,No,No
A1292,O,,1,Tier 1,No,No,Yes,No,No,Yes,High,No,No
A1157,B,4,4,Tier 4,no,,no,Yes,No,No,Moderate,No,No
A1153,E,4,3,Tier 3,Yes,No,No,No,No,No,Moderate,No,No
A1593,LL,,1,,no,,no,Yes,No,No,Moderate,No,No
A1543,B,4,4,Tier 4,Yes,No,No,Yes,No,No,Moderate,No,No
A1212,B,,1,Tier 1,Yes,No,No,Yes,No,No,High,No,No
A1567,B,,3,Tier 3,No,No,No,No,No,No,Moderate,No,No
A1376,F,2,1,Tier 2,Yes,No,Yes,Yes,No,Yes,High,Yes,No
A1302,M,3,3,Tier 3,No,No,No,No,No,No,Moderate,No,No
A1311,A,,2,Tier 2,Yes,No,Yes,No,No,No,Moderate,No,No
A1234,G,3,3,Tier 3,Yes,Yes,No,Yes,No,No,Moderate,No,No
A1570,LL,1,1,Tier 1,No,No,Yes,Yes,No,Yes,High,No,No
A1583,F,3,3,Tier 3,Yes,No,No,Yes,No,No,Moderate,No,No
A1403,,,3,Tier 3,Yes,No,Yes,Yes,No,No,Moderate,No,No
A1405,I,,2,Tier 2,No,No,No,Yes,No,No,High,No,No
A1452,L,1,1,Tier 1,Yes,N/A,Yes,Yes,Yes,No,High,No,Yes
A1235,B,3,1,Tier 3,No,N/A,Yes,Yes,No,No,High,Yes,No
A1448,G,3,3,Tier 3,No,No,No,Yes,No,No,High,No,No
A1427,DD,4,4,Tier 4,No,No,Yes,No,No,No,Low,No,No
A1535,E,,3,Tier 3,Yes,No,No,No,No,No,High,No,No
A1221,B,3,3,Tier 3,Yes,No,No,Yes,No,No,Moderate,Yes,No
A1331,M,1,1,Tier 1,Yes,No,Yes,Yes,No,No,High,No,No
A1166,,3,3,Tier 3,Yes,No,No,No,No,No,Moderate,No,No
A1197,,2,3,Tier 3,Yes,No,Yes,No,No,No,Moderate,No,No
A1477,M,,,,no,,no,Yes,No,No,Moderate,No,No
A1227,,,2,Tier 2,Yes,No,No,No,No,No,Moderate,No,No
A1122,G,3,1,Tier 3,Yes,No,No,Yes,No,No,Moderate,Yes,No
A1430,DD,4,4,Tier 4,no,,no,Yes,No,No,Moderate,No,No
A1397,B,3,1,Tier 3,Yes,No,No,Yes,No,No,High,No,No
A1304,B,3,3,Tier 3,No,N/A,Yes,No,No,No,Moderate,No,No
A1190,K,3,3,Tier 3,No,No,Yes,Yes,No,No,High,No,No
A1411,N,3,3,Tier 3,No,No,No,No,No,No,High,No,No
A1466,B,4,4,Tier 4,Yes,No,No,No,No,No,Moderate,No,No
A1453,,,3,Tier 3,No,No,Yes,Yes,No,No,Moderate,No,No
A1105,LL,3,3,Tier 3,No,No,No,Yes,No,Yes,High,No,No
A1504,B,,1,Tier 3,No,No,No,No,No,No,Moderate,No,Yes
A1264,I,,1,Tier 1,No,No,No,No,No,No,High,No,No
A1537,A,1,1,Tier 1,No,No,Yes,Yes,No,No,High,Yes,No
A1252,O,,2,Tier 2,Yes,No,Yes,No,No,Yes,Moderate,No,No
A1547,,3,3,Tier 3,No,No,Yes,No,No,No,Moderate,No,No
A1399,E,,1,Tier 1,No,No,Yes,No,No,No,High,No,No
A1458,N,2,2,Tier 2,No,No,Yes,Yes,No,No,High,Yes,No
A1498,K,,3,Tier 3,Yes,No,No,No,No,No,High,No,No
A1546,N,3,3,Tier 3,No,No,Yes,Yes,No,No,High,Yes,No
A1384,,,1,Tier 1,No,No,No,Yes,No,No,High,No,No
A1479,,,2,Tier 2,Yes,No,No,No,No,No,Moderate,No,No
A1246,M,4,4,Tier 4,Yes,No,Yes,No,No,No,Moderate,No,No
A1419,,,2,Tier 2,No,No,No,Yes,No,No,Moderate,No,No
A1457,E,,1,Tier 1,Yes,No,Yes,No,No,No,High,Yes,No
A1350,,,1,Tier 1,Yes,Yes,No,No,No,No,High,No,Yes
A1443,A,,2,Tier 2,No,No,No,No,No,No,Moderate,No,No
A1164,,,2,Tier 2,No,No,No,No,No,No,Moderate,No,No
A1408,,,1,Tier 1,Yes,No,No,Yes,No,No,High,No,Yes
A1393,,,3,Tier 3,no,,no,Yes,No,No,Moderate,No,No
A1150,N,4,4,Tier 4,No,No,Yes,Yes,No,No,High,No,No
A1112,A,3,3,Tier 3,No,No,Yes,No,No,No,High,Yes,No
A1587,F,3,3,Tier 3,Yes,No,Yes,No,No,No,High,Yes,No
A1250,A,,1,Tier 1,No,No,Yes,No,No,No,High,No,No
A1518,K,,,Tier 3,no,,no,No,No,No,Moderate,No,No
A1505,B,2,2,Tier 2,Yes,Yes,No,Yes,No,Yes,High,No,No
A1170,I,,3,Tier 3,No,No,Yes,Yes,No,No,High,No,No
A1437,M,3,3,Tier 3,No,No,Yes,Yes,No,Yes,High,No,No
A1460,E,,2,Tier 2,Yes,Yes,No,No,No,No,High,No,No
A1102,I,,2,Tier 2,No,No,No,No,No,No,High,No,No
A1591,B,3,3,Tier 3,Yes,N/A,Yes,No,No,No,Moderate,No,No
A1348,E,,1,Tier 2,Yes,No,Yes,No,No,No,Moderate,No,No
A1413,I,3,3,Tier 3,No,No,Yes,Yes,No,Yes,High,Yes,No
A1310,DD,,2,Tier 2,No,No,Yes,Yes,No,No,High,Yes,No
A1132,I,,3,Tier 3,No,No,Yes,Yes,No,Yes,High,No,No
A1534,,,1,Tier 1,Yes,No,No,Yes,No,No,High,No,Yes
A1539,F,,2,Tier 2,No,No,No,Yes,No,No,Moderate,No,No
A1553,,,,,no,,no,No,No,No,Low,No,No
A1103,,,,Tier 2,no,,no,No,No,No,Moderate,No,No
A1398,,,1,Tier 1,No,No,No,Yes,No,No,High,No,No
A1140,,,1,Tier 1,No,No,No,Yes,No,No,High,No,Yes
A1152,,,2,Tier 2,No,No,No,No,No,No,Moderate,No,No
A1194,,,1,Tier 1,Yes,No,No,Yes,No,No,High,No,Yes
A1280,,,1,Tier 1,No,Yes,No,Yes,No,Yes,High,No,Yes
A1231,E,3,3,Tier 3,No,No,No,No,No,No,High,Yes,No
A1230,I,,4,Tier 4,No,No,Yes,No,No,No,Low,No,No
A1213,,,1,Tier 1,No,No,No,Yes,No,No,High,No,No
A1281,O,,3,Tier 3,No,No,No,No,No,No,Moderate,No,No
A1473,LL,,1,Tier 1,yes,,no,Yes,No,Yes,High,No,No
A1341,LL,,1,Tier 1,Yes,Yes,No,Yes,No,Yes,High,Yes,No
A1447,,,2,Tier 2,Yes,Yes,No,Yes,No,Yes,High,No,No
A1124,,,1,Tier 1,Yes,Yes,No,Yes,No,Yes,High,No,No
A1514,,,3,Tier 3,No,No,No,Yes,No,No,High,No,No
A1594,G,,1,Tier 1,Yes,No,No,Yes,No,No,High,Yes,No
A1561,,3,3,Tier 3,No,No,No,No,No,No,Moderate,No,No
A1328,,4,4,Tier 4,No,No,No,Yes,No,No,Moderate,No,No
A1131,I,,4,Tier 4,no,,no,Yes,No,No,Moderate,No,No
A1344,M,,3,Tier 3,No,No,No,No,No,Yes,Moderate,No,No
A1206,I,4,4,Tier 4,No,No,Yes,Yes,No,No,High,No,No
A1425,M,,1,Tier 1,Yes,No,No,No,No,No,High,No,No
A1555,DD,,3,Tier 3,No,No,Yes,Yes,No,No,Moderate,No,No
A1316,B,3,3,Tier 3,No,No,Yes,Yes,No,No,Moderate,No,No
A1295,,,2,Tier 2,No,No,No,No,No,No,High,No,No
A1509,,4,4,Tier 4,No,No,Yes,Yes,No,No,Moderate,No,No
A1467,I,4,4,Tier 4,No,No,No,Yes,No,Yes,High,No,No
A1598,U,,1,Tier 1,No,No,No,Yes,No,Yes,High,No,No
A1297,DD,,3,Tier 3,No,No,No,Yes,No,No,Moderate,No,No
A1491,,,3,Tier 3,No,No,No,Yes,No,No,Moderate,No,No
A1187,,,1,Tier 1,No,No,No,No,No,No,High,No,No
A1471,,,1,Tier 1,No,No,No,Yes,No,No,High,No,Yes
A1394,G,,1,Tier 1,Yes,No,No,No,No,No,High,No,Yes
A1422,O,,2,Tier 2,Yes,No,Yes,No,No,No,Moderate,No,No
A1179,L,,2,Tier 2,Yes,No,No,Yes,No,No,High,No,No
A1327,U,,3,Tier 3,No,No,Yes,Yes,No,No,High,No,No
A1385,LL,,2,Tier 2,No,No,No,Yes,No,Yes,High,No,No
A1389,M,,3,Tier 3,Yes,No,No,No,No,Yes,High,No,No
A1571,I,,2,Tier 2,No,No,Yes,Yes,No,No,High,No,No
A1404,,,1,Tier 1,No,No,No,Yes,No,No,High,No,No
A1386,,,2,Tier 2,No,No,No,Yes,No,No,High,No,No
A1382,,,1,Tier 1,No,No,No,Yes,No,Yes,High,No,No
A1449,I,,2,Tier 2,No,No,No,Yes,No,Yes,High,No,No
A1276,I,,3,Tier 3,No,No,No,Yes,No,Yes,High,No,No
A1342,,,2,Tier 2,No,No,No,No,No,No,Moderate,No,No
A1378,,,2,Tier 2,Yes,Yes,Yes,No,No,No,High,No,No
A1144,I,,1,Tier 4,No,No,No,No,No,No,High,No,No
A1493,,,1,,no,,no,Yes,No,No,Moderate,No,No
A1359,,,1,Tier 1,Yes,No,No,Yes,No,No,High,No,No
A1285,,,1,Tier 1,No,No,No,Yes,No,No,High,No,No
A1503,,,1,Tier 1,Yes,No,No,No,No,No,High,No,No
A1474,,,4,Tier 4,No,Yes,No,No,No,No,Low,No,No
A1578,,,1,Tier 1,No,No,Yes,Yes,No,No,High,No,No
A1129,,,3,Tier 3,no,,no,Yes,No,No,High,No,No
A1220,,,2,Tier 2,Yes,No,No,Yes,No,No,High,No,No
A1143,,,2,Tier 2,No,N/A,Yes,Yes,No,No,Moderate,No,No
A1436,,,2,Tier 2,Yes,No,No,Yes,No,No,Moderate,No,No
A1533,,,2,Tier 2,No,No,No,No,No,No,High,No,No
A1104,,,3,Tier 3,No,No,No,Yes,No,No,High,No,No
A1267,,,,,No,No,No,No,No,No,Low,No,No
A1180,A,3,3,Tier 3,No,No,Yes,Yes,No,No,High,No,No
A1586,F,3,3,Tier 3,No,No,Yes,Yes,No,No,Moderate,No,No
A1445,,,1,Tier 1,Yes,No,No,Yes,No,Yes,High,No,No
A1562,,,2,Tier 2,No,No,Yes,Yes,No,No,High,No,No
A1283,N,1,1,Tier 1,Yes,N/A,Yes,Yes,No,No,High,No,No
A1532,N,2,1,Tier 2,No,No,Yes,Yes,No,Yes,High,Yes,No
A1369,N,3,3,Tier 3,No,No,Yes,Yes,No,Yes,High,No,No
A1426,F,3,3,Tier 3,Yes,No,Yes,Yes,No,No,High,Yes,No
A1211,L,1,1,Tier 1,No,N/A,Yes,Yes,No,No,High,Yes,No
A1253,,,2,Tier 2,Yes,Yes,No,No,No,No,High,No,No
A1177,M,3,1,Tier 3,No,No,Yes,Yes,No,Yes,High,No,No
A1432,F,3,1,Tier 3,No,No,Yes,No,No,No,High,Yes,No
A1162,F,,3,Tier 3,No,No,No,No,No,No,Moderate,No,No
A1470,M,3,3,Tier 3,No,No,Yes,Yes,No,Yes,High,No,No
A1549,M,3,1,Tier 3,No,No,Yes,Yes,No,Yes,High,Yes,No
A1484,F,3,3,Tier 3,No,No,Yes,Yes,No,Yes,High,No,No
A1459,A,3,3,Tier 3,Yes,No,Yes,Yes,No,No,High,No,No
A1270,A,3,3,Tier 3,Yes,No,Yes,No,No,No,Moderate,No,No
A1402,LL,4,4,Tier 4,Yes,No,No,No,No,No,Low,No,No
A1451,I,3,1,Tier 1,Yes,No,Yes,Yes,No,No,High,No,No
A1523,I,3,1,Tier 3,No,No,Yes,Yes,No,No,High,Yes,No
A1339,I,1,1,Tier 1,No,No,Yes,Yes,No,Yes,High,No,No
A1279,P,2,2,Tier 2,No,No,Yes,No,No,No,Moderate,No,No
A1182,I,4,2,Tier 2,No,No,Yes,Yes,No,No,High,No,No
A1215,P,2,2,Tier 2,No,No,Yes,No,No,No,Moderate,No,No
A1192,M,3,3,Tier 3,Yes,No,Yes,No,No,No,High,No,No
A1596,P,3,1,Tier 3,No,No,Yes,No,No,No,Moderate,No,No
A1262,I,,3,Tier 3,Yes,No,Yes,Yes,No,No,High,No,No
A1286,B,3,1,Tier 3,Yes,Yes,No,No,No,No,Moderate,No,No
A1508,B,1,1,Tier 1,Yes,No,Yes,No,No,No,High,Yes,Yes
A1525,B,,,,,,,,,,,,
A1260,I,3,3,Tier 3,No,No,Yes,Yes,No,No,Moderate,No,No
